year,month,borough,major_category,minor_category,total_crimes
2016,1,Lambeth,Violence Against the Person,Harassment,215
2016,12,Hackney,Violence Against the Person,Harassment,238
2016,8,Croydon,Violence Against the Person,Harassment,302
2016,9,Haringey,Violence Against the Person,Harassment,239
2016,2,Haringey,Violence Against the Person,Harassment,216
2016,4,Haringey,Violence Against the Person,Harassment,247
2016,6,Lewisham,Violence Against the Person,Harassment,272
2016,11,Lewisham,Violence Against the Person,Harassment,260
2016,7,Lewisham,Violence Against the Person,Harassment,263
2016,8,Lewisham,Violence Against the Person,Harassment,208
2016,9,Greenwich,Violence Against the Person,Harassment,268
2016,2,Greenwich,Violence Against the Person,Harassment,234
2016,11,Havering,Violence Against the Person,Harassment,160
2016,5,Havering,Violence Against the Person,Harassment,176
2016,7,Havering,Violence Against the Person,Harassment,176
2016,12,Hounslow,Violence Against the Person,Harassment,172
2016,5,Lewisham,Violence Against the Person,Harassment,229
2016,4,Greenwich,Violence Against the Person,Harassment,241
2016,6,Havering,Violence Against the Person,Harassment,197
2016,8,Havering,Violence Against the Person,Harassment,182
2016,3,Islington,Violence Against the Person,Harassment,225
2016,4,Redbridge,Violence Against the Person,Harassment,176
2016,9,Redbridge,Violence Against the Person,Harassment,185
2016,4,Hillingdon,Violence Against the Person,Harassment,220
2016,12,Southwark,Violence Against the Person,Harassment,228
2016,9,Hillingdon,Violence Against the Person,Harassment,228
2016,2,Hillingdon,Violence Against the Person,Harassment,223
2016,12,Wandsworth,Violence Against the Person,Harassment,162
2016,1,Islington,Violence Against the Person,Harassment,230
2016,2,Redbridge,Violence Against the Person,Harassment,166
2016,1,Westminster,Violence Against the Person,Harassment,221
2016,3,Westminster,Violence Against the Person,Harassment,246
2016,10,Westminster,Violence Against the Person,Harassment,316
2016,12,Tower Hamlets,Violence Against the Person,Harassment,278
2016,2,Waltham Forest,Violence Against the Person,Harassment,204
2016,9,Waltham Forest,Violence Against the Person,Harassment,217
2016,2,Hammersmith and Fulham,Violence Against the Person,Harassment,200
2016,4,Hammersmith and Fulham,Violence Against the Person,Harassment,172
2016,9,Hammersmith and Fulham,Violence Against the Person,Harassment,183
2016,4,Waltham Forest,Violence Against the Person,Harassment,176
2016,12,Barking and Dagenham,Violence Against the Person,Harassment,140
2016,12,Kingston upon Thames,Violence Against the Person,Harassment,110
2016,12,Richmond upon Thames,Violence Against the Person,Harassment,103
2016,12,Kensington and Chelsea,Violence Against the Person,Harassment,145
2016,10,Islington,Violence Against the Person,Harassment,236
2011,12,Lewisham,Drugs,Other Drugs,4
2011,1,Greenwich,Drugs,Other Drugs,2
2011,11,Southwark,Drugs,Other Drugs,3
2011,10,Haringey,Drugs,Other Drugs,2
2011,10,Redbridge,Drugs,Other Drugs,3
2012,12,Ealing,Drugs,Other Drugs,2
2012,10,Brent,Drugs,Other Drugs,4
2012,8,Harrow,Drugs,Other Drugs,2
2012,10,Bromley,Drugs,Other Drugs,3
2012,12,Hackney,Drugs,Other Drugs,2
2012,9,Enfield,Drugs,Other Drugs,3
2012,3,Westminster,Drugs,Other Drugs,4
2012,9,Hammersmith and Fulham,Drugs,Other Drugs,2
2013,12,Camden,Drugs,Other Drugs,3
2013,9,Barnet,Drugs,Other Drugs,1
2013,2,Ealing,Drugs,Other Drugs,3
2013,12,Brent,Drugs,Other Drugs,3
2013,2,Hackney,Drugs,Other Drugs,1
2013,8,Greenwich,Drugs,Other Drugs,1
2013,6,Enfield,Drugs,Other Drugs,1
2014,11,Enfield,Drugs,Other Drugs,2
2014,2,Kensington and Chelsea,Drugs,Other Drugs,2
2014,2,Southwark,Drugs,Other Drugs,3
2015,5,Haringey,Drugs,Other Drugs,2
2015,2,Hackney,Drugs,Other Drugs,1
2015,2,Hounslow,Drugs,Other Drugs,3
2015,9,Kensington and Chelsea,Drugs,Other Drugs,4
2015,8,Waltham Forest,Drugs,Other Drugs,3
2015,9,Southwark,Drugs,Other Drugs,3
2015,6,Waltham Forest,Drugs,Other Drugs,1
2016,4,Enfield,Drugs,Other Drugs,1
2016,8,Lewisham,Drugs,Other Drugs,2
2016,4,Hillingdon,Drugs,Other Drugs,2
2011,12,Brent,Theft and Handling,Other Theft,231
2011,9,Barnet,Theft and Handling,Other Theft,231
2011,9,Ealing,Theft and Handling,Other Theft,225
2011,4,Ealing,Theft and Handling,Other Theft,241
2011,2,Barnet,Theft and Handling,Other Theft,229
2011,4,Barnet,Theft and Handling,Other Theft,252
2011,12,Bexley,Theft and Handling,Other Theft,73
2011,12,Camden,Theft and Handling,Other Theft,715
2011,2,Ealing,Theft and Handling,Other Theft,260
2011,3,Harrow,Theft and Handling,Other Theft,169
2011,1,Harrow,Theft and Handling,Other Theft,121
2011,4,Merton,Theft and Handling,Other Theft,103
2011,2,Merton,Theft and Handling,Other Theft,142
2011,10,Harrow,Theft and Handling,Other Theft,134
2011,9,Merton,Theft and Handling,Other Theft,111
2011,2,Newham,Theft and Handling,Other Theft,268
2011,4,Newham,Theft and Handling,Other Theft,203
2011,9,Newham,Theft and Handling,Other Theft,315
2011,9,Sutton,Theft and Handling,Other Theft,120
2011,12,Bromley,Theft and Handling,Other Theft,259
2011,2,Sutton,Theft and Handling,Other Theft,109
2011,4,Sutton,Theft and Handling,Other Theft,160
2011,3,Croydon,Theft and Handling,Other Theft,351
2011,1,Croydon,Theft and Handling,Other Theft,273
2011,6,Enfield,Theft and Handling,Other Theft,193
2011,5,Enfield,Theft and Handling,Other Theft,202
2011,11,Enfield,Theft and Handling,Other Theft,156
2011,7,Enfield,Theft and Handling,Other Theft,151
2011,9,Hackney,Theft and Handling,Other Theft,303
2011,12,Lambeth,Theft and Handling,Other Theft,411
2011,10,Croydon,Theft and Handling,Other Theft,317
2011,8,Enfield,Theft and Handling,Other Theft,150
2011,2,Hackney,Theft and Handling,Other Theft,215
2011,4,Hackney,Theft and Handling,Other Theft,203
2011,5,Haringey,Theft and Handling,Other Theft,233
2011,11,Haringey,Theft and Handling,Other Theft,265
2011,2,Hounslow,Theft and Handling,Other Theft,196
2011,4,Hounslow,Theft and Handling,Other Theft,218
2011,1,Lewisham,Theft and Handling,Other Theft,235
2011,3,Lewisham,Theft and Handling,Other Theft,236
2011,10,Lewisham,Theft and Handling,Other Theft,258
2011,5,Greenwich,Theft and Handling,Other Theft,198
2011,6,Greenwich,Theft and Handling,Other Theft,195
2011,7,Greenwich,Theft and Handling,Other Theft,201
2011,6,Haringey,Theft and Handling,Other Theft,233
2011,7,Haringey,Theft and Handling,Other Theft,202
2011,8,Haringey,Theft and Handling,Other Theft,176
2011,1,Havering,Theft and Handling,Other Theft,162
2011,3,Havering,Theft and Handling,Other Theft,181
2011,9,Hounslow,Theft and Handling,Other Theft,245
2011,11,Greenwich,Theft and Handling,Other Theft,230
2011,8,Greenwich,Theft and Handling,Other Theft,182
2011,10,Havering,Theft and Handling,Other Theft,164
2011,11,Redbridge,Theft and Handling,Other Theft,202
2011,7,Redbridge,Theft and Handling,Other Theft,200
2011,6,Redbridge,Theft and Handling,Other Theft,193
2011,8,Redbridge,Theft and Handling,Other Theft,193
2011,5,Redbridge,Theft and Handling,Other Theft,211
2011,9,Southwark,Theft and Handling,Other Theft,434
2011,2,Southwark,Theft and Handling,Other Theft,353
2011,4,Southwark,Theft and Handling,Other Theft,352
2011,5,Hillingdon,Theft and Handling,Other Theft,367
2011,6,Hillingdon,Theft and Handling,Other Theft,311
2011,4,Wandsworth,Theft and Handling,Other Theft,200
2011,2,Wandsworth,Theft and Handling,Other Theft,190
2011,9,Wandsworth,Theft and Handling,Other Theft,272
2011,12,Islington,Theft and Handling,Other Theft,352
2011,8,Hillingdon,Theft and Handling,Other Theft,306
2011,7,Hillingdon,Theft and Handling,Other Theft,355
2011,4,Tower Hamlets,Theft and Handling,Other Theft,299
2011,9,Tower Hamlets,Theft and Handling,Other Theft,325
2011,11,Waltham Forest,Theft and Handling,Other Theft,248
2011,4,Barking and Dagenham,Theft and Handling,Other Theft,140
2011,2,Barking and Dagenham,Theft and Handling,Other Theft,136
2011,4,Richmond upon Thames,Theft and Handling,Other Theft,149
2011,2,Richmond upon Thames,Theft and Handling,Other Theft,109
2011,8,Hammersmith and Fulham,Theft and Handling,Other Theft,275
2011,7,Hammersmith and Fulham,Theft and Handling,Other Theft,312
2011,11,Hammersmith and Fulham,Theft and Handling,Other Theft,317
2011,6,Hammersmith and Fulham,Theft and Handling,Other Theft,309
2011,4,Kensington and Chelsea,Theft and Handling,Other Theft,434
2011,12,Westminster,Theft and Handling,Other Theft,2076
2011,2,Tower Hamlets,Theft and Handling,Other Theft,279
2011,9,Barking and Dagenham,Theft and Handling,Other Theft,156
2011,9,Kingston upon Thames,Theft and Handling,Other Theft,106
2011,9,Richmond upon Thames,Theft and Handling,Other Theft,143
2011,8,Waltham Forest,Theft and Handling,Other Theft,262
2011,7,Waltham Forest,Theft and Handling,Other Theft,248
2011,6,Waltham Forest,Theft and Handling,Other Theft,253
2011,4,Kingston upon Thames,Theft and Handling,Other Theft,119
2011,5,Hammersmith and Fulham,Theft and Handling,Other Theft,289
2011,11,Hillingdon,Theft and Handling,Other Theft,294
2011,5,Waltham Forest,Theft and Handling,Other Theft,272
2011,2,Kingston upon Thames,Theft and Handling,Other Theft,139
2011,2,Kensington and Chelsea,Theft and Handling,Other Theft,366
2011,9,Kensington and Chelsea,Theft and Handling,Other Theft,400
2012,8,Brent,Theft and Handling,Other Theft,325
2012,6,Brent,Theft and Handling,Other Theft,265
2012,5,Brent,Theft and Handling,Other Theft,257
2012,7,Brent,Theft and Handling,Other Theft,263
2012,11,Brent,Theft and Handling,Other Theft,243
2012,10,Barnet,Theft and Handling,Other Theft,361
2012,8,Bexley,Theft and Handling,Other Theft,144
2012,5,Bexley,Theft and Handling,Other Theft,175
2012,7,Bexley,Theft and Handling,Other Theft,139
2012,11,Bexley,Theft and Handling,Other Theft,105
2012,8,Camden,Theft and Handling,Other Theft,611
2012,11,Camden,Theft and Handling,Other Theft,651
2012,5,Camden,Theft and Handling,Other Theft,876
2012,7,Camden,Theft and Handling,Other Theft,689
2012,1,Ealing,Theft and Handling,Other Theft,386
2012,3,Ealing,Theft and Handling,Other Theft,352
2012,10,Ealing,Theft and Handling,Other Theft,345
2012,1,Barnet,Theft and Handling,Other Theft,283
2012,3,Barnet,Theft and Handling,Other Theft,343
2012,6,Bexley,Theft and Handling,Other Theft,149
2012,6,Camden,Theft and Handling,Other Theft,654
2012,9,Harrow,Theft and Handling,Other Theft,123
2012,1,Merton,Theft and Handling,Other Theft,134
2012,3,Merton,Theft and Handling,Other Theft,194
2012,10,Merton,Theft and Handling,Other Theft,124
2012,2,Harrow,Theft and Handling,Other Theft,105
2012,3,Newham,Theft and Handling,Other Theft,464
2012,7,Bromley,Theft and Handling,Other Theft,347
2012,8,Bromley,Theft and Handling,Other Theft,267
2012,11,Bromley,Theft and Handling,Other Theft,296
2012,6,Bromley,Theft and Handling,Other Theft,278
2012,1,Newham,Theft and Handling,Other Theft,358
2012,5,Bromley,Theft and Handling,Other Theft,310
2012,10,Newham,Theft and Handling,Other Theft,398
2012,10,Sutton,Theft and Handling,Other Theft,121
2012,4,Harrow,Theft and Handling,Other Theft,121
2012,3,Sutton,Theft and Handling,Other Theft,130
2012,9,Croydon,Theft and Handling,Other Theft,356
2012,4,Croydon,Theft and Handling,Other Theft,378
2012,2,Croydon,Theft and Handling,Other Theft,371
2012,10,Hackney,Theft and Handling,Other Theft,392
2012,3,Hackney,Theft and Handling,Other Theft,480
2012,1,Hackney,Theft and Handling,Other Theft,394
2012,11,Lambeth,Theft and Handling,Other Theft,492
2012,5,Lambeth,Theft and Handling,Other Theft,474
2012,7,Lambeth,Theft and Handling,Other Theft,517
2012,8,Lambeth,Theft and Handling,Other Theft,483
2012,6,Lambeth,Theft and Handling,Other Theft,481
2012,12,Enfield,Theft and Handling,Other Theft,232
2012,1,Sutton,Theft and Handling,Other Theft,125
2012,2,Havering,Theft and Handling,Other Theft,172
2012,3,Hounslow,Theft and Handling,Other Theft,305
2012,1,Hounslow,Theft and Handling,Other Theft,315
2012,9,Lewisham,Theft and Handling,Other Theft,293
2012,4,Lewisham,Theft and Handling,Other Theft,287
2012,2,Lewisham,Theft and Handling,Other Theft,275
2012,12,Greenwich,Theft and Handling,Other Theft,233
2012,12,Haringey,Theft and Handling,Other Theft,282
2012,4,Havering,Theft and Handling,Other Theft,189
2012,9,Havering,Theft and Handling,Other Theft,155
2012,10,Hounslow,Theft and Handling,Other Theft,301
2012,7,Islington,Theft and Handling,Other Theft,451
2012,8,Islington,Theft and Handling,Other Theft,442
2012,1,Southwark,Theft and Handling,Other Theft,438
2012,3,Southwark,Theft and Handling,Other Theft,459
2012,10,Southwark,Theft and Handling,Other Theft,498
2012,12,Hillingdon,Theft and Handling,Other Theft,319
2012,1,Wandsworth,Theft and Handling,Other Theft,250
2012,3,Wandsworth,Theft and Handling,Other Theft,346
2012,10,Wandsworth,Theft and Handling,Other Theft,375
2012,5,Islington,Theft and Handling,Other Theft,481
2012,12,Redbridge,Theft and Handling,Other Theft,228
2012,6,Islington,Theft and Handling,Other Theft,415
2012,11,Islington,Theft and Handling,Other Theft,415
2012,8,Westminster,Theft and Handling,Other Theft,1559
2012,5,Westminster,Theft and Handling,Other Theft,1678
2012,7,Westminster,Theft and Handling,Other Theft,1691
2012,6,Westminster,Theft and Handling,Other Theft,1597
2012,11,Westminster,Theft and Handling,Other Theft,1619
2012,1,Tower Hamlets,Theft and Handling,Other Theft,354
2012,3,Tower Hamlets,Theft and Handling,Other Theft,425
2012,10,Tower Hamlets,Theft and Handling,Other Theft,400
2012,3,Barking and Dagenham,Theft and Handling,Other Theft,231
2012,1,Richmond upon Thames,Theft and Handling,Other Theft,128
2012,3,Richmond upon Thames,Theft and Handling,Other Theft,150
2012,10,Richmond upon Thames,Theft and Handling,Other Theft,148
2012,12,Hammersmith and Fulham,Theft and Handling,Other Theft,291
2012,10,Kensington and Chelsea,Theft and Handling,Other Theft,484
2012,3,Kensington and Chelsea,Theft and Handling,Other Theft,481
